temp,soil,crop
41,501,brinjal
41,502,brinjal
41,503,brinjal
41,504,brinjal
41,505,brinjal
41,506,brinjal
41,507,brinjal
41,508,brinjal
41,509,brinjal
41,510,brinjal
41,511,brinjal
41,512,brinjal
41,513,brinjal
41,514,brinjal
41,515,brinjal
41,516,brinjal
41,517,brinjal
41,518,brinjal
41,519,brinjal
41,520,brinjal
41,521,brinjal
41,522,brinjal
41,523,brinjal
41,524,brinjal
41,525,brinjal
41,526,brinjal
41,527,brinjal
41,528,brinjal
41,529,brinjal
41,530,brinjal
41,531,brinjal
41,532,brinjal
41,533,brinjal
41,534,brinjal
41,535,brinjal
41,536,brinjal
41,537,brinjal
41,538,brinjal
41,539,brinjal
41,540,brinjal
41,541,brinjal
41,542,brinjal
41,543,brinjal
41,544,brinjal
41,545,brinjal
41,546,brinjal
41,547,brinjal
41,548,brinjal
41,549,brinjal
41,550,Sugar beet
41,551,Sugar beet
41,552,Sugar beet
41,553,Sugar beet
41,554,Sugar beet
41,555,Sugar beet
41,556,Sugar beet
41,557,Sugar beet
41,558,Sugar beet
41,559,Sugar beet
41,560,Sugar beet
41,561,Sugar beet
41,562,Sugar beet
41,563,Sugar beet
41,564,Sugar beet
41,565,Sugar beet
41,566,Sugar beet
41,567,Sugar beet
41,568,Sugar beet
41,569,Sugar beet
41,570,Sugar beet
41,571,Sugar beet
41,572,Sugar beet
41,573,Sugar beet
41,574,Sugar beet
41,575,Sugar beet
41,576,Sugar beet
41,577,Sugar beet
41,578,Sugar beet
41,579,Sugar beet
41,580,Sugar beet
41,581,Sugar beet
41,582,Sugar beet
41,583,Sugar beet
41,584,Sugar beet
41,585,Sugar beet
41,586,Sugar beet
41,587,Sugar beet
41,588,Sugar beet
41,589,Sugar beet
41,590,Sugar beet
41,591,Sugar beet
41,592,Sugar beet
41,593,Sugar beet
41,594,Sugar beet
41,595,Sugar beet
41,596,Sugar beet
41,597,Sugar beet
41,598,Sugar beet
41,599,Sugar beet
41,600,"Sugar beet,Sunflower"
41,601,"Sugar beet,Sunflower"
41,602,"Sugar beet,Sunflower"
41,603,"Sugar beet,Sunflower"
41,604,"Sugar beet,Sunflower"
41,605,"Sugar beet,Sunflower"
41,606,"Sugar beet,Sunflower"
41,607,"Sugar beet,Sunflower"
41,608,"Sugar beet,Sunflower"
41,609,"Sugar beet,Sunflower"
41,610,"Sugar beet,Sunflower"
41,611,"Sugar beet,Sunflower"
41,612,"Sugar beet,Sunflower"
41,613,"Sugar beet,Sunflower"
41,614,"Sugar beet,Sunflower"
41,615,"Sugar beet,Sunflower"
41,616,"Sugar beet,Sunflower"
41,617,"Sugar beet,Sunflower"
41,618,"Sugar beet,Sunflower"
41,619,"Sugar beet,Sunflower"
41,620,"Sugar beet,Sunflower"
41,621,"Sugar beet,Sunflower"
41,622,"Sugar beet,Sunflower"
41,623,"Sugar beet,Sunflower"
41,624,"Sugar beet,Sunflower"
41,625,"Sugar beet,Sunflower"
41,626,"Sugar beet,Sunflower"
41,627,"Sugar beet,Sunflower"
41,628,"Sugar beet,Sunflower"
41,629,"Sugar beet,Sunflower"
41,630,"Sugar beet,Sunflower"
41,631,"Sugar beet,Sunflower"
41,632,"Sugar beet,Sunflower"
41,633,"Sugar beet,Sunflower"
41,634,"Sugar beet,Sunflower"
41,635,"Sugar beet,Sunflower"
41,636,"Sugar beet,Sunflower"
41,637,"Sugar beet,Sunflower"
41,638,"Sugar beet,Sunflower"
41,639,"Sugar beet,Sunflower"
41,640,"Sugar beet,Sunflower"
41,641,"Sugar beet,Sunflower"
41,642,"Sugar beet,Sunflower"
41,643,"Sugar beet,Sunflower"
41,644,"Sugar beet,Sunflower"
41,645,"Sugar beet,Sunflower"
41,646,"Sugar beet,Sunflower"
41,647,"Sugar beet,Sunflower"
41,648,"Sugar beet,Sunflower"
41,649,"Sugar beet,Sunflower"
41,650,"Sugar beet,Sunflower"
41,651,"Sugar beet,Sunflower"
41,652,"Sugar beet,Sunflower"
41,653,"Sugar beet,Sunflower"
41,654,"Sugar beet,Sunflower"
41,655,"Sugar beet,Sunflower"
41,656,"Sugar beet,Sunflower"
41,657,"Sugar beet,Sunflower"
41,658,"Sugar beet,Sunflower"
41,659,"Sugar beet,Sunflower"
41,660,"Sugar beet,Sunflower"
41,661,"Sugar beet,Sunflower"
41,662,"Sugar beet,Sunflower"
41,663,"Sugar beet,Sunflower"
41,664,"Sugar beet,Sunflower"
41,665,"Sugar beet,Sunflower"
41,666,"Sugar beet,Sunflower"
41,667,"Sugar beet,Sunflower"
41,668,"Sugar beet,Sunflower"
41,669,"Sugar beet,Sunflower"
41,670,"Sugar beet,Sunflower"
41,671,"Sugar beet,Sunflower"
41,672,"Sugar beet,Sunflower"
41,673,"Sugar beet,Sunflower"
41,674,"Sugar beet,Sunflower"
41,675,"Sugar beet,Sunflower"
41,676,"Sugar beet,Sunflower"
41,677,"Sugar beet,Sunflower"
41,678,"Sugar beet,Sunflower"
41,679,"Sugar beet,Sunflower"
41,680,"Sugar beet,Sunflower"
41,681,"Sugar beet,Sunflower"
41,682,"Sugar beet,Sunflower"
41,683,"Sugar beet,Sunflower"
41,684,"Sugar beet,Sunflower"
41,685,"Sugar beet,Sunflower"
41,686,"Sugar beet,Sunflower"
41,687,"Sugar beet,Sunflower"
41,688,"Sugar beet,Sunflower"
41,689,"Sugar beet,Sunflower"
41,690,"Sugar beet,Sunflower"
41,691,"Sugar beet,Sunflower"
41,692,"Sugar beet,Sunflower"
41,693,"Sugar beet,Sunflower"
41,694,"Sugar beet,Sunflower"
41,695,"Sugar beet,Sunflower"
41,696,"Sugar beet,Sunflower"
41,697,"Sugar beet,Sunflower"
41,698,"Sugar beet,Sunflower"
41,699,"Sugar beet,Sunflower"
41,700,"Sugar beet,Sunflower"
41,701,"Sugar beet,Sunflower"
41,702,"Sugar beet,Sunflower"
41,703,"Sugar beet,Sunflower"
41,704,"Sugar beet,Sunflower"
41,705,"Sugar beet,Sunflower"
41,706,"Sugar beet,Sunflower"
41,707,"Sugar beet,Sunflower"
41,708,"Sugar beet,Sunflower"
41,709,"Sugar beet,Sunflower"
41,710,"Sugar beet,Sunflower"
41,711,"Sugar beet,Sunflower"
41,712,"Sugar beet,Sunflower"
41,713,"Sugar beet,Sunflower"
41,714,"Sugar beet,Sunflower"
41,715,"Sugar beet,Sunflower"
41,716,"Sugar beet,Sunflower"
41,717,"Sugar beet,Sunflower"
41,718,"Sugar beet,Sunflower"
41,719,"Sugar beet,Sunflower"
41,720,"Sugar beet,Sunflower"
41,721,"Sugar beet,Sunflower"
41,722,"Sugar beet,Sunflower"
41,723,"Sugar beet,Sunflower"
41,724,"Sugar beet,Sunflower"
41,725,"Sugar beet,Sunflower"
41,726,"Sugar beet,Sunflower"
41,727,"Sugar beet,Sunflower"
41,728,"Sugar beet,Sunflower"
41,729,"Sugar beet,Sunflower"
41,730,"Sugar beet,Sunflower"
41,731,"Sugar beet,Sunflower"
41,732,"Sugar beet,Sunflower"
41,733,"Sugar beet,Sunflower"
41,734,"Sugar beet,Sunflower"
41,735,"Sugar beet,Sunflower"
41,736,"Sugar beet,Sunflower"
41,737,"Sugar beet,Sunflower"
41,738,"Sugar beet,Sunflower"
41,739,"Sugar beet,Sunflower"
41,740,"Sugar beet,Sunflower"
41,741,"Sugar beet,Sunflower"
41,742,"Sugar beet,Sunflower"
41,743,"Sugar beet,Sunflower"
41,744,"Sugar beet,Sunflower"
41,745,"Sugar beet,Sunflower"
41,746,"Sugar beet,Sunflower"
41,747,"Sugar beet,Sunflower"
41,748,"Sugar beet,Sunflower"
41,749,"Sugar beet,Sunflower"
41,750,"Sugar beet,Sunflower"
41,751,Sunflower
41,752,Sunflower
41,753,Sunflower
41,754,Sunflower
41,755,Sunflower
41,756,Sunflower
41,757,Sunflower
41,758,Sunflower
41,759,Sunflower
41,760,Sunflower
41,761,Sunflower
41,762,Sunflower
41,763,Sunflower
41,764,Sunflower
41,765,Sunflower
41,766,Sunflower
41,767,Sunflower
41,768,Sunflower
41,769,Sunflower
41,770,Sunflower
41,771,Sunflower
41,772,Sunflower
41,773,Sunflower
41,774,Sunflower
41,775,Sunflower
41,776,Sunflower
41,777,Sunflower
41,778,Sunflower
41,779,Sunflower
41,780,Sunflower
41,781,Sunflower
41,782,Sunflower
41,783,Sunflower
41,784,Sunflower
41,785,Sunflower
41,786,Sunflower
41,787,Sunflower
41,788,Sunflower
41,789,Sunflower
41,790,Sunflower
41,791,Sunflower
41,792,Sunflower
41,793,Sunflower
41,794,Sunflower
41,795,Sunflower
41,796,Sunflower
41,797,Sunflower
41,798,Sunflower
41,799,Sunflower
41,800,Sunflower
41,801,Sunflower
41,802,Sunflower
41,803,Sunflower
41,804,Sunflower
41,805,Sunflower
41,806,Sunflower
41,807,Sunflower
41,808,Sunflower
41,809,Sunflower
41,810,Sunflower
41,811,Sunflower
41,812,Sunflower
41,813,Sunflower
41,814,Sunflower
41,815,Sunflower
41,816,Sunflower
41,817,Sunflower
41,818,Sunflower
41,819,Sunflower
41,820,Sunflower
41,821,Sunflower
41,822,Sunflower
41,823,Sunflower
41,824,Sunflower
41,825,Sunflower
41,826,Sunflower
41,827,Sunflower
41,828,Sunflower
41,829,Sunflower
41,830,Sunflower
41,831,Sunflower
41,832,Sunflower
41,833,Sunflower
41,834,Sunflower
41,835,Sunflower
41,836,Sunflower
41,837,Sunflower
41,838,Sunflower
41,839,Sunflower
41,840,Sunflower
41,841,Sunflower
41,842,Sunflower
41,843,Sunflower
41,844,Sunflower
41,845,Sunflower
41,846,Sunflower
41,847,Sunflower
41,848,Sunflower
41,849,Sunflower
41,850,Sunflower
42,318,fenugreek
42,319,fenugreek
42,320,fenugreek
42,321,fenugreek
42,322,fenugreek
42,323,fenugreek
42,324,fenugreek
42,325,fenugreek
42,326,fenugreek
42,327,fenugreek
42,328,fenugreek
42,329,fenugreek
42,330,fenugreek
42,331,fenugreek
42,332,fenugreek
42,333,fenugreek
42,334,fenugreek
42,335,fenugreek
42,336,fenugreek
42,337,fenugreek
42,338,fenugreek
42,339,fenugreek
42,340,fenugreek
42,341,fenugreek
42,342,fenugreek
42,343,fenugreek
42,344,fenugreek
42,345,fenugreek
42,346,fenugreek
42,347,fenugreek
42,348,fenugreek
42,349,fenugreek
42,350,fenugreek
42,351,fenugreek
42,352,fenugreek
42,353,fenugreek
42,354,fenugreek
42,355,fenugreek
42,356,fenugreek
42,357,fenugreek
42,358,fenugreek
42,359,fenugreek
42,360,fenugreek
42,361,fenugreek
42,362,fenugreek
42,363,fenugreek
42,364,fenugreek
42,365,fenugreek
42,366,fenugreek
42,367,fenugreek
42,368,fenugreek
42,369,fenugreek
42,370,fenugreek
42,371,fenugreek
42,372,fenugreek
42,373,fenugreek
42,374,fenugreek
42,375,fenugreek
42,376,fenugreek
42,377,fenugreek
42,378,fenugreek
42,379,fenugreek
42,380,fenugreek
42,381,fenugreek
42,382,fenugreek
42,383,fenugreek
42,384,fenugreek
42,385,fenugreek
42,386,fenugreek
42,387,fenugreek
42,388,fenugreek
42,389,fenugreek
42,390,fenugreek
42,391,fenugreek
42,392,fenugreek
42,393,fenugreek
42,394,fenugreek
42,395,fenugreek
42,396,fenugreek
42,397,fenugreek
42,398,fenugreek
42,399,fenugreek
42,400,fenugreek
42,401,fenugreek
42,402,fenugreek
42,403,fenugreek
42,404,fenugreek
42,405,fenugreek
42,406,fenugreek
42,407,fenugreek
42,408,fenugreek
42,409,fenugreek
42,410,fenugreek
42,411,fenugreek
42,412,fenugreek
42,413,fenugreek
42,414,fenugreek
42,415,fenugreek
42,416,fenugreek
42,417,fenugreek
42,418,fenugreek
42,419,fenugreek
42,420,fenugreek
42,421,fenugreek
42,422,fenugreek
42,423,fenugreek
42,424,fenugreek
42,425,fenugreek
42,426,fenugreek
42,427,fenugreek
42,428,fenugreek
42,429,fenugreek
42,430,fenugreek
42,431,fenugreek
42,432,fenugreek
42,433,fenugreek
42,434,fenugreek
42,435,fenugreek
42,436,fenugreek
42,437,fenugreek
42,438,fenugreek
42,439,fenugreek
42,440,fenugreek
42,441,fenugreek
42,442,fenugreek
42,443,fenugreek
42,444,fenugreek
42,445,fenugreek
42,446,fenugreek
42,447,fenugreek
42,448,fenugreek
42,449,fenugreek
42,450,fenugreek
42,451,fenugreek
42,452,fenugreek
42,453,fenugreek
42,454,fenugreek
42,455,fenugreek
42,456,fenugreek
42,457,fenugreek
42,458,fenugreek
42,459,fenugreek
42,460,fenugreek
42,461,fenugreek
42,462,fenugreek
42,463,fenugreek
42,464,fenugreek
42,465,fenugreek
42,466,fenugreek
42,467,fenugreek
42,468,fenugreek
42,469,fenugreek
42,470,fenugreek
42,471,fenugreek
42,472,fenugreek
42,473,fenugreek
42,474,fenugreek
42,475,fenugreek
42,476,fenugreek
42,477,fenugreek
42,478,fenugreek
42,479,fenugreek
42,480,fenugreek
42,481,fenugreek
42,482,fenugreek
42,483,fenugreek
42,484,fenugreek
42,485,fenugreek
42,486,fenugreek
42,487,fenugreek
42,488,fenugreek
42,489,fenugreek
42,490,fenugreek
42,491,fenugreek
42,492,fenugreek
42,493,fenugreek
42,494,fenugreek
42,495,fenugreek
42,496,fenugreek
42,497,fenugreek
42,498,fenugreek
42,499,fenugreek
42,500,fenugreek
42,501,fenugreek
42,502,fenugreek
42,503,fenugreek
42,504,fenugreek
42,505,fenugreek
42,506,fenugreek
42,507,fenugreek
42,508,fenugreek
42,509,fenugreek
42,510,fenugreek
42,511,fenugreek
42,512,fenugreek
42,513,fenugreek
42,514,fenugreek
42,515,fenugreek
42,516,fenugreek
42,517,fenugreek
42,518,fenugreek
42,519,fenugreek
42,520,fenugreek
42,521,fenugreek
42,522,fenugreek
42,523,fenugreek
42,524,fenugreek
42,525,fenugreek
42,526,fenugreek
42,527,fenugreek
42,528,fenugreek
42,529,fenugreek
42,530,fenugreek
42,531,fenugreek
42,532,fenugreek
42,533,fenugreek
42,534,fenugreek
42,535,fenugreek
42,536,fenugreek
42,537,fenugreek
42,538,fenugreek
42,539,fenugreek
42,540,fenugreek
42,541,fenugreek
42,542,fenugreek
42,543,fenugreek
42,544,fenugreek
42,545,fenugreek
42,546,fenugreek
42,547,fenugreek
42,548,fenugreek
42,549,fenugreek
42,550,Sugar beet
42,551,Sugar beet
42,552,Sugar beet
42,553,Sugar beet
42,554,Sugar beet
42,555,Sugar beet
42,556,Sugar beet
42,557,Sugar beet
42,558,Sugar beet
42,559,Sugar beet
42,560,Sugar beet
42,561,Sugar beet
42,562,Sugar beet
42,563,Sugar beet
42,564,Sugar beet
42,565,Sugar beet
42,566,Sugar beet
42,567,Sugar beet
42,568,Sugar beet
42,569,Sugar beet
42,570,Sugar beet
42,571,Sugar beet
42,572,Sugar beet
42,573,Sugar beet
42,574,Sugar beet
42,575,Sugar beet
42,576,Sugar beet
42,577,Sugar beet
42,578,Sugar beet
42,579,Sugar beet
42,580,Sugar beet
42,581,Sugar beet
42,582,Sugar beet
42,583,Sugar beet
42,584,Sugar beet
42,585,Sugar beet
42,586,Sugar beet
42,587,Sugar beet
42,588,Sugar beet
42,589,Sugar beet
42,590,Sugar beet
42,591,Sugar beet
42,592,Sugar beet
42,593,Sugar beet
42,594,Sugar beet
42,595,Sugar beet
42,596,Sugar beet
42,597,Sugar beet
42,598,Sugar beet
42,599,Sugar beet
42,600,"Sugar beet,Sunflower"
42,601,"Sugar beet,Sunflower"
42,602,"Sugar beet,Sunflower"
42,603,"Sugar beet,Sunflower"
42,604,"Sugar beet,Sunflower"
42,605,"Sugar beet,Sunflower"
42,606,"Sugar beet,Sunflower"
42,607,"Sugar beet,Sunflower"
42,608,"Sugar beet,Sunflower"
42,609,"Sugar beet,Sunflower"
42,610,"Sugar beet,Sunflower"
42,611,"Sugar beet,Sunflower"
42,612,"Sugar beet,Sunflower"
42,613,"Sugar beet,Sunflower"
42,614,"Sugar beet,Sunflower"
42,615,"Sugar beet,Sunflower"
42,616,"Sugar beet,Sunflower"
42,617,"Sugar beet,Sunflower"
42,618,"Sugar beet,Sunflower"
42,619,"Sugar beet,Sunflower"
42,620,"Sugar beet,Sunflower"
42,621,"Sugar beet,Sunflower"
42,622,"Sugar beet,Sunflower"
42,623,"Sugar beet,Sunflower"
42,624,"Sugar beet,Sunflower"
42,625,"Sugar beet,Sunflower"
42,626,"Sugar beet,Sunflower"
42,627,"Sugar beet,Sunflower"
42,628,"Sugar beet,Sunflower"
42,629,"Sugar beet,Sunflower"
42,630,"Sugar beet,Sunflower"
42,631,"Sugar beet,Sunflower"
42,632,"Sugar beet,Sunflower"
42,633,"Sugar beet,Sunflower"
42,634,"Sugar beet,Sunflower"
42,635,"Sugar beet,Sunflower"
42,636,"Sugar beet,Sunflower"
42,637,"Sugar beet,Sunflower"
42,638,"Sugar beet,Sunflower"
42,639,"Sugar beet,Sunflower"
42,640,"Sugar beet,Sunflower"
42,641,"Sugar beet,Sunflower"
42,642,"Sugar beet,Sunflower"
42,643,"Sugar beet,Sunflower"
42,644,"Sugar beet,Sunflower"
42,645,"Sugar beet,Sunflower"
42,646,"Sugar beet,Sunflower"
42,647,"Sugar beet,Sunflower"
42,648,"Sugar beet,Sunflower"
42,649,"Sugar beet,Sunflower"
42,650,"Sugar beet,Sunflower"
42,651,"Sugar beet,Sunflower"
42,652,"Sugar beet,Sunflower"
42,653,"Sugar beet,Sunflower"
42,654,"Sugar beet,Sunflower"
42,655,"Sugar beet,Sunflower"
42,656,"Sugar beet,Sunflower"
42,657,"Sugar beet,Sunflower"
42,658,"Sugar beet,Sunflower"
42,659,"Sugar beet,Sunflower"
42,660,"Sugar beet,Sunflower"
42,661,"Sugar beet,Sunflower"
42,662,"Sugar beet,Sunflower"
42,663,"Sugar beet,Sunflower"
42,664,"Sugar beet,Sunflower"
42,665,"Sugar beet,Sunflower"
42,666,"Sugar beet,Sunflower"
42,667,"Sugar beet,Sunflower"
42,668,"Sugar beet,Sunflower"
42,669,"Sugar beet,Sunflower"
42,670,"Sugar beet,Sunflower"
42,671,"Sugar beet,Sunflower"
42,672,"Sugar beet,Sunflower"
42,673,"Sugar beet,Sunflower"
42,674,"Sugar beet,Sunflower"
42,675,"Sugar beet,Sunflower"
42,676,"Sugar beet,Sunflower"
42,677,"Sugar beet,Sunflower"
42,678,"Sugar beet,Sunflower"
42,679,"Sugar beet,Sunflower"
42,680,"Sugar beet,Sunflower"
42,681,"Sugar beet,Sunflower"
42,682,"Sugar beet,Sunflower"
42,683,"Sugar beet,Sunflower"
42,684,"Sugar beet,Sunflower"
42,685,"Sugar beet,Sunflower"
42,686,"Sugar beet,Sunflower"
42,687,"Sugar beet,Sunflower"
42,688,"Sugar beet,Sunflower"
42,689,"Sugar beet,Sunflower"
42,690,"Sugar beet,Sunflower"
42,691,"Sugar beet,Sunflower"
42,692,"Sugar beet,Sunflower"
42,693,"Sugar beet,Sunflower"
42,694,"Sugar beet,Sunflower"
42,695,"Sugar beet,Sunflower"
42,696,"Sugar beet,Sunflower"
42,697,"Sugar beet,Sunflower"
42,698,"Sugar beet,Sunflower"
42,699,"Sugar beet,Sunflower"
42,700,"Sugar beet,Sunflower"
42,701,"Sugar beet,Sunflower"
42,702,"Sugar beet,Sunflower"
42,703,"Sugar beet,Sunflower"
42,704,"Sugar beet,Sunflower"
42,705,"Sugar beet,Sunflower"
42,706,"Sugar beet,Sunflower"
42,707,"Sugar beet,Sunflower"
42,708,"Sugar beet,Sunflower"
42,709,"Sugar beet,Sunflower"
42,710,"Sugar beet,Sunflower"
42,711,"Sugar beet,Sunflower"
42,712,"Sugar beet,Sunflower"
42,713,"Sugar beet,Sunflower"
42,714,"Sugar beet,Sunflower"
42,715,"Sugar beet,Sunflower"
42,716,"Sugar beet,Sunflower"
42,717,"Sugar beet,Sunflower"
42,718,"Sugar beet,Sunflower"
42,719,"Sugar beet,Sunflower"
42,720,"Sugar beet,Sunflower"
42,721,"Sugar beet,Sunflower"
42,722,"Sugar beet,Sunflower"
42,723,"Sugar beet,Sunflower"
42,724,"Sugar beet,Sunflower"
42,725,"Sugar beet,Sunflower"
42,726,"Sugar beet,Sunflower"
42,727,"Sugar beet,Sunflower"
42,728,"Sugar beet,Sunflower"
42,729,"Sugar beet,Sunflower"
42,730,"Sugar beet,Sunflower"
42,731,"Sugar beet,Sunflower"
42,732,"Sugar beet,Sunflower"
42,733,"Sugar beet,Sunflower"
42,734,"Sugar beet,Sunflower"
42,735,"Sugar beet,Sunflower"
42,736,"Sugar beet,Sunflower"
42,737,"Sugar beet,Sunflower"
42,738,"Sugar beet,Sunflower"
42,739,"Sugar beet,Sunflower"
42,740,"Sugar beet,Sunflower"
42,741,"Sugar beet,Sunflower"
42,742,"Sugar beet,Sunflower"
42,743,"Sugar beet,Sunflower"
42,744,"Sugar beet,Sunflower"
42,745,"Sugar beet,Sunflower"
42,746,"Sugar beet,Sunflower"
42,747,"Sugar beet,Sunflower"
42,748,"Sugar beet,Sunflower"
42,749,"Sugar beet,Sunflower"
42,750,"Sugar beet,Sunflower"
42,751,Sunflower
42,752,Sunflower
42,753,Sunflower
42,754,Sunflower
42,755,Sunflower
42,756,Sunflower
42,757,Sunflower
42,758,Sunflower
42,759,Sunflower
42,760,Sunflower
42,761,Sunflower
42,762,Sunflower
42,763,Sunflower
42,764,Sunflower
42,765,Sunflower
42,766,Sunflower
42,767,Sunflower
42,768,Sunflower
42,769,Sunflower
42,770,Sunflower
42,771,Sunflower
42,772,Sunflower
42,773,Sunflower
42,774,Sunflower
42,775,Sunflower
42,776,Sunflower
42,777,Sunflower
42,778,Sunflower
42,779,Sunflower
42,780,Sunflower
42,781,Sunflower
42,782,Sunflower
42,783,Sunflower
42,784,Sunflower
42,785,Sunflower
42,786,Sunflower
42,787,Sunflower
42,788,Sunflower
42,789,Sunflower
42,790,Sunflower
42,791,Sunflower
42,792,Sunflower
42,793,Sunflower
42,794,Sunflower
42,795,Sunflower
42,796,Sunflower
42,797,Sunflower
42,798,Sunflower
42,799,Sunflower
42,800,Sunflower
42,801,Sunflower
42,802,Sunflower
42,803,Sunflower
42,804,Sunflower
42,805,Sunflower
42,806,Sunflower
42,807,Sunflower
42,808,Sunflower
42,809,Sunflower
42,810,Sunflower
42,811,Sunflower
42,812,Sunflower
42,813,Sunflower
42,814,Sunflower
42,815,Sunflower
42,816,Sunflower
42,817,Sunflower
42,818,Sunflower
42,819,Sunflower
42,820,Sunflower
42,821,Sunflower
42,822,Sunflower
42,823,Sunflower
42,824,Sunflower
42,825,Sunflower
42,826,Sunflower
42,827,Sunflower
42,828,Sunflower
42,829,Sunflower
42,830,Sunflower
42,831,Sunflower
42,832,Sunflower
42,833,Sunflower
42,834,Sunflower
42,835,Sunflower
42,836,Sunflower
42,837,Sunflower
42,838,Sunflower
42,839,Sunflower
42,840,Sunflower
42,841,Sunflower
42,842,Sunflower
42,843,Sunflower
42,844,Sunflower
42,845,Sunflower
42,846,Sunflower
42,847,Sunflower
42,848,Sunflower
42,849,Sunflower
42,850,Sunflower
43,318,cabbage
43,319,cabbage
43,320,cabbage
43,321,cabbage
43,322,cabbage
43,323,cabbage
43,324,cabbage
43,325,cabbage
43,326,cabbage
43,327,cabbage
43,328,cabbage
43,329,cabbage
43,330,cabbage
43,331,cabbage
43,332,cabbage
43,333,cabbage
43,334,cabbage
43,335,cabbage
43,336,cabbage
43,337,cabbage
43,338,cabbage
43,339,cabbage
43,340,cabbage
43,341,cabbage
43,342,cabbage
43,343,cabbage
43,344,cabbage
43,345,cabbage
43,346,cabbage
43,347,cabbage
43,348,cabbage
43,349,cabbage
43,350,cabbage
43,351,cabbage
43,352,cabbage
43,353,cabbage
43,354,cabbage
43,355,cabbage
43,356,cabbage
43,357,cabbage
43,358,cabbage
43,359,cabbage
43,360,cabbage
43,361,cabbage
43,362,cabbage
43,363,cabbage
43,364,cabbage
43,365,cabbage
43,366,cabbage
43,367,cabbage
43,368,cabbage
43,369,cabbage
43,370,cabbage
43,371,cabbage
43,372,cabbage
43,373,cabbage
43,374,cabbage
43,375,cabbage
43,376,cabbage
43,377,cabbage
43,378,cabbage
43,379,cabbage
43,380,cabbage
43,381,cabbage
43,382,cabbage
43,383,cabbage
43,384,cabbage
43,385,cabbage
43,386,cabbage
43,387,cabbage
43,388,cabbage
43,389,cabbage
43,390,cabbage
43,391,cabbage
43,392,cabbage
43,393,cabbage
43,394,cabbage
43,395,cabbage
43,396,cabbage
43,397,cabbage
43,398,cabbage
43,399,cabbage
43,400,cabbage
43,401,cabbage
43,402,cabbage
43,403,cabbage
43,404,cabbage
43,405,cabbage
43,406,cabbage
43,407,cabbage
43,408,cabbage
43,409,cabbage
43,410,cabbage
43,411,cabbage
43,412,cabbage
43,413,cabbage
43,414,cabbage
43,415,cabbage
43,416,cabbage
43,417,cabbage
43,418,cabbage
43,419,cabbage
43,420,cabbage
43,421,cabbage
43,422,cabbage
43,423,cabbage
43,424,cabbage
43,425,cabbage
43,426,cabbage
43,427,cabbage
43,428,cabbage
43,429,cabbage
43,430,cabbage
43,431,cabbage
43,432,cabbage
43,433,cabbage
43,434,cabbage
43,435,cabbage
43,436,cabbage
43,437,cabbage
43,438,cabbage
43,439,cabbage
43,440,cabbage
43,441,cabbage
43,442,cabbage
43,443,cabbage
43,444,cabbage
43,445,cabbage
43,446,cabbage
43,447,cabbage
43,448,cabbage
43,449,cabbage
43,450,cabbage
43,451,cabbage
43,452,cabbage
43,453,cabbage
43,454,cabbage
43,455,cabbage
43,456,cabbage
43,457,cabbage
43,458,cabbage
43,459,cabbage
43,460,cabbage
43,461,cabbage
43,462,cabbage
43,463,cabbage
43,464,cabbage
43,465,cabbage
43,466,cabbage
43,467,cabbage
43,468,cabbage
43,469,cabbage
43,470,cabbage
43,471,cabbage
43,472,cabbage
43,473,cabbage
43,474,cabbage
43,475,cabbage
43,476,cabbage
43,477,cabbage
43,478,cabbage
43,479,cabbage
43,480,cabbage
43,481,cabbage
43,482,cabbage
43,483,cabbage
43,484,cabbage
43,485,cabbage
43,486,cabbage
43,487,cabbage
43,488,cabbage
43,489,cabbage
43,490,cabbage
43,491,cabbage
43,492,cabbage
43,493,cabbage
43,494,cabbage
43,495,cabbage
43,496,cabbage
43,497,cabbage
43,498,cabbage
43,499,cabbage
43,500,cabbage
43,501,cabbage
43,502,cabbage
43,503,cabbage
43,504,cabbage
43,505,cabbage
43,506,cabbage
43,507,cabbage
43,508,cabbage
43,509,cabbage
43,510,cabbage
43,511,cabbage
43,512,cabbage
43,513,cabbage
43,514,cabbage
43,515,cabbage
43,516,cabbage
43,517,cabbage
43,518,cabbage
43,519,cabbage
43,520,cabbage
43,521,cabbage
43,522,cabbage
43,523,cabbage
43,524,cabbage
43,525,cabbage
43,526,cabbage
43,527,cabbage
43,528,cabbage
43,529,cabbage
43,530,cabbage
43,531,cabbage
43,532,cabbage
43,533,cabbage
43,534,cabbage
43,535,cabbage
43,536,cabbage
43,537,cabbage
43,538,cabbage
43,539,cabbage
43,540,cabbage
43,541,cabbage
43,542,cabbage
43,543,cabbage
43,544,cabbage
43,545,cabbage
43,546,cabbage
43,547,cabbage
43,548,cabbage
43,549,cabbage
43,550,Sugar beet
43,551,Sugar beet
43,552,Sugar beet
43,553,Sugar beet
43,554,Sugar beet
43,555,Sugar beet
43,556,Sugar beet
43,557,Sugar beet
43,558,Sugar beet
43,559,Sugar beet
43,560,Sugar beet
43,561,Sugar beet
43,562,Sugar beet
43,563,Sugar beet
43,564,Sugar beet
43,565,Sugar beet
43,566,Sugar beet
43,567,Sugar beet
43,568,Sugar beet
43,569,Sugar beet
43,570,Sugar beet
43,571,Sugar beet
43,572,Sugar beet
43,573,Sugar beet
43,574,Sugar beet
43,575,Sugar beet
43,576,Sugar beet
